ID,URL,店舗名,カテゴリ,地域,お一人様予算,住所,電話番号,営業時間,クレジットカード,定休日,URL (Google map),lat,lng,Blog 1 (title),Blog 1 (URL),Blog 2 (title),Blog 2 (URL),Blog 3 (title),Blog 3 (URL),Blog 4 (title),Blog 4 (URL),ウェブサイト,,
312,http://www.bangmeshi.com/shop/tonkotsu-kazan/,豚骨火山らーめん,ラーメン,Asok,普通,"G Floor Jasmine City, Soi 23, Sukhumvit Rd.",ジャスミンシティ店 : 02-661-6788  <br />シーロムスリウォン店 : 02- 238-5655,"ジャスミンシティ店 : 月-木・日 11:00-23:00, 金-土 11:00-2:00<br />シーロムスリウォン店 : 月-木・日 11:00-24:00, 金-土 11:00-2:00",VISA / MASTER / JCB,なし,https://goo.gl/maps/Lx4pEoGhpi52,13.7294994,100.5181242,私がバンコクで1番好きなラーメン「豚骨火山」@アソーク駅近く | サクのバンコク生活日記,https://www.saku-bangkok.net/entry/2014/05/10/000000,,,,,,,"<a href=""""http://www.tonkotsukazan.com"""" target=""""_blank"""" rel=""""nofollow"""">http://www.tonkotsukazan.com</a>",,
313,http://www.bangmeshi.com/shop/outer-room/,アウタールーム,バー,Asok,普通,"120/21 Soi 23, Sukhumvit Rd.",02-662-2459 (日本語),"平日 18:00-2:00 (L.O.1:30), 金土・祝前日 18:00-3:00 (L.O. 2:30)",Visa / Master / Amex / JCB,なし,https://goo.gl/maps/pm2d7Si9B612,13.7382943,100.5631801,【酒】　在バンコクの若者が集う　OUTER ROOM　(アウタールーム)　at　Sukhumvit Soi 23 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52175466.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
314,http://www.bangmeshi.com/shop/gantetu/,北海道ラーメン がんてつ ,ラーメン,Silom,手軽,"8/4 Narathiwat Soi 1, Surawong Rd. ",02-634-4381,11:00-22:00,-,なし,https://goo.gl/maps/JcUNGbAqat32,13.730018,100.5318029,スリウォンの【らあめん　がんてつ】で味噌ラーメンを！ | バンコクに一生住む？,https://bkk-issyou.net/ramengantetsu,,,,,,,"<a href=""""www.gantetu.co.jp"""" target=""""_blank"""" rel=""""nofollow"""">www.gantetu.co.jp</a>",,
315,http://www.bangmeshi.com/shop/itokacho/,伊藤課長 (Nihonmura),焼肉,Thong Lo,普通,"1F Nihonmura Mall, 85 Soi Thong Lo 13, Sukhumvit 55 Rd. ",02-185-3338,17:00-24:00 (L.O. 23:30),VISA/ MASTER/ AMEX/ JCB,なし,https://goo.gl/maps/DFZdZUsY1Fz,13.7317859,100.569578,【焼肉屋】　ホルモンの美味しい焼肉　伊藤課長　at　日本村モール | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52000586.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
316,http://www.bangmeshi.com/shop/hanakaruta/,花かるた,バー,Phrom Phong,普通,"36/4 Soi 39, Sukhmvit Rd.","02-662-7339, 089-783-3534",18:00-1:00,Visa / Master / Amex / JCB,なし,https://goo.gl/maps/7LR6uLUiNc42,13.7363292,100.5701063,【おしゃれバー】　花かるた　(Hana Karuta)　at　Sukhumvit soi 39 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51932056.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
317,http://www.bangmeshi.com/shop/kellys/,Teriyaki Bar Kelly's,ダイニング,Thong Lo,普通,"46 Soi 51, Sukhumvit Rd. ","02-662-5155, 086-077-1479 (日本語)",17:30-24:00 (L.O.23:00),Visa / Master / JCB,日,https://goo.gl/maps/jjjuqGCTWct,13.728126,100.574553,【焼き鳥屋】　Teriyaki Bar Kelly's　at　Sukhumvit Soi 51 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51994574.html,,,,,,,"<a href=""""http://s-witch.jp/"""" target=""""_blank"""" rel=""""nofollow"""">http://s-witch.jp/</a>",,
318,http://www.bangmeshi.com/shop/daimasu/,大枡 (Nihonmachi),和食,Phrom Phong,手軽,"1F Nihonmachi, 115 Soi 26, Sukhumvit Rd.",日本街店：02-258-2590<br />シーロム店：02-634-1477,日本街店：17:30-1:00(L.O.24:30)<br />シーロム店：17:30-1:00(L.O.24:30),VISA/ MASTER/ AMEX/ JCB,なし,https://goo.gl/maps/e169gHCJPJP2,13.7363267,100.5372754,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
319,http://www.bangmeshi.com/shop/thonglor-yokocho/,トンロー横丁,居酒屋,Thong Lo,手軽,"2F Benz Thonglor Boutique Mall, 540/8 Soi Thong Lo 18, Sukhumvit 55 Rd. ","02 714 7918, 086-098-9664 (日本語)",17:00-24:30(L.O.24:00）,VISA/ MASTER/ JCB,なし,https://goo.gl/maps/Z33EHEQYZ462,13.7357441,100.5820834,【咖】　カレースープと言えば　トンロー横丁　at　トンロー Soi 18 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52229610.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
320,http://www.bangmeshi.com/shop/bokkeh/,居酒屋ぼっけえ,和食,Phra Khanong,手軽," 5/43 Soi 71, Sukhumvit Rd.","092-274-5677(16:00～), 02-751-2882, 086-778-3506（日本語）",17:30-2:00(L.O.1:30),VISA/ MASTER/ JCB,なし,https://goo.gl/maps/2UpNv4G2b452,13.7150056,100.5922432,【和】 オープン4周年おめでとうございます！　ぼっけぇ　at　プラカノン PD 3 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52243216.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
321,http://www.bangmeshi.com/shop/kinjo/,金城沖縄レストラン,和食,Phra Khanong,普通,"24/1 Soi 69, Sukhumvit Rd. ","02-711-0536, 089-047-1456 (日本語)",11:30-24:00 (L.O. 23:00),VISA/ MASTER/ JCB,なし,https://goo.gl/maps/F5KEbw8SgYQ2,13.7155143,100.5899395,【沖縄ゴーヤチャンプル ソーキそば】金城沖縄レストラン @プラカノン | 子連れで海外生活@タイでマイペンライ,https://kyon-thai.com/archives/12742858.html,,,,,,,"<a href=""""http://kinjo.namjai.cc"""" target=""""_blank"""" rel=""""nofollow"""">http://kinjo.namjai.cc</a>",,
322,http://www.bangmeshi.com/shop/yuna/,ゆう奈,居酒屋,Nana,普通,"155/18-19 Soi 11/1, Sukhumvit Rd. ","02-651-0179, 094-679-8457 (日本語)","月-土11:00-15:00(14:30), 17:00-1:00(24:00)<br />日17:00-1:00",VISA/ MASTER/ JCB,なし,https://goo.gl/maps/9ozpTGe1YAu,13.7405131,100.5545485,「ゆう奈」の寿司ランチは380Bで中トロやイクラもついてくるよ！@ナナsoi11/1 | BANGKOK GIRLS NOTE,https://www.bangkok-pukuko.com/entry/yuna-bangkok,【居酒屋】　ゆう奈　at　Sukhumvit Soi 11/1 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52050903.html,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
323,http://www.bangmeshi.com/shop/sakurasaku/,伊勢の国サクラサク,和食,Phrom Phong,普通," 9/15-18, Soi 33, Sukhumvit Rd.",02-662-3662,17:30-1:00(L.O.24:30),VISA/ MASTER/ JCB,不定休,https://goo.gl/maps/2Bn83FxZwdR2,13.7351088,100.5653324,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
324,http://www.bangmeshi.com/shop/zagin/,かつ真 バイ ザギン,和食,Phrom Phong,手軽,"1F President Park Hotel, 95 Soi 24, Sukhumvit Rd.",02-661-0119,17:30-1:00(L.O.24:30),Visa / Master / Amex / JCB,なし,https://goo.gl/maps/EB5f5XNnEa92,13.7193882,100.5669181,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
325,http://www.bangmeshi.com/shop/jidoriryori-ken/,地鶏料理けん,ダイニング,Phrom Phong,普通,"10/12 Soi 26, Sukhumvit Rd.  ",02-661-3457,月-土17:00-24:00 日17:00-22:00,VISA/ MASTER/ AMEX/ DINERS/ JCB,なし,https://goo.gl/maps/wtWQT6FkCJL2,13.7284743,100.5679457,,,,,,,,,"<a href=""""http://www.jingcorporation.com/kenzou/kenzou_shop.html"""" target=""""_blank"""" rel=""""nofollow"""">http://www.jingcorporation.com/kenzou/kenzou_shop.html</a>",,
326,,深夜食堂,居酒屋,Thong Lo,普通,"1051 Sukhumvit Rd, Khwaeng Khlong Tan Nuea, Khet Watthana, Krung Thep Maha Nakhon 10110",,,,,https://goo.gl/maps/RbmKXxA2DLA2,13.7242113,100.5783183,【深夜居酒屋】　深夜食堂　at　BTSトンロー駅近く | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52062319.html,,,,,,,,,
327,,イムちゃん（プロンポン）,タイ料理,Phrom Phong,手軽,"669 ปากซอยพร้อมพงษ์ Sukhumvit Rd, Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110",,,,,https://goo.gl/maps/89QTBexxnM82,13.7295343,100.57107,,,,,,,,,,,
328,,イムちゃん（トンロー）,タイ料理,Thong Lo,手軽,"5 Sukhumvit Rd, Khwaeng Khlong Tan Nuea, Khet Watthana, Krung Thep Maha Nakhon 10110",,,,,https://goo.gl/maps/HnQV2DnvDfK2,13.7249103,100.5775817,,,,,,,,,,,
329,,魚むら (Nihonmura),居酒屋,Thong Lo,普通,"87 ถนน สุขุมวิท Khwaeng Khlong Tan Nuea, Khet Watthana, Krung Thep Maha Nakhon 10110",,,,,https://goo.gl/maps/eavxeJEeuqu,13.7344027,100.5795401,,,,,,,,,,,
330,,大戸屋 (Emporium),和食,Phrom Phong,手軽,"622 Sukhumvit Rd, Khwaeng Khlong Tan, Khet Khlong Toei, Krung Thep Maha Nakhon 10110",,,,,https://goo.gl/maps/hGvhf3iKh3K2,13.7306612,100.5689286,,,,,,,,,,,
331,,大戸屋（ターミナル21）,和食,Asok,手軽,"4018 อาคาร Terminal 21 ซอย สุขุมวิท 19 Sukhumvit Rd, Khwaeng Khlong Toei Nuea, Khet Watthana, Krung Thep Maha Nakhon 10110",,,,,https://goo.gl/maps/oYyexJQicPT2,13.730661,100.563511,【和】定番の和食チェーン店　大戸屋　(OOTOYA)　at　Terminal 21 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51941774.html,,,,,,,,,
332,,行くぜ IKUZE Thonglor Bangkok,居酒屋,Thong Lo,普通,"64 ถ.สุขุมวิท 55, Soi Sukhumvit 55, Khwaeng Khlong Tan Nuea, Khet Watthana, Krung Thep Maha Nakhon 10110",,,,,https://goo.gl/maps/J9PHVqfM82x,13.7258897,100.5777536,,,,,,,,,,,
333,,頌通酒家 ソーントーン・ポーチャナー,中華料理,Phrom Phong,手軽,"2829-31 ถนน พระราม 4 Khlong Toei, Khet Khlong Toei, Krung Thep Maha Nakhon 10110",,,,,https://goo.gl/maps/aKULj9Eejkn,13.719377,100.5660608,【泰】　テッパンに美味しいレストラン　SORNTONG RESTAURANT at Rama4通り沿い | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52217962.html,,,,,,,,,
334,,Tapas Cafe,スペイン料理,Silom,普通,"78-80 Silom Soi 4, Khwaeng Suriya Wong, Khet Bang Rak, Krung Thep Maha Nakhon 10110",,,,,https://goo.gl/maps/EQkoMBefhhG2,13.7349756,100.5357898,【バンコク・スペイン料理】「Tapas Cafe」のハッピーアワーでタパスを手頃に楽しもう！ | 続・Weekender@Bangkok,https://weekenderbangkok.com/entry/2018/02/25/204453,,,,,,,,,
335,,Wine Connection (Silom Complex),イタリアン,Silom,普通,"191 Si Lom, Khwaeng Silom, Khet Bang Rak, Krung Thep Maha Nakhon 10500",,,,,https://goo.gl/maps/TFJBUY1THBL2,13.7285173,100.5327928,【バンコク・ランチ】夜だけじゃなく平日ランチ時も使える！コスパが良い「Wine Connection」 | 続・Weekender@Bangkok,https://weekenderbangkok.com/entry/2017/10/08/104128,【ワインバー】　Wine Connection Deli & Bistro at Silom Complex | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51914866.html,,,,,,,
336,,MENSHO TOKYO BKK,ラーメン,Phrom Phong,手軽,"571 RSU Tower, Room G-03, G floor, Klongton Nua Watthana, Bangkok 10110",,,,,https://goo.gl/maps/T1aeTxZ4rgD2,13.7330495,100.564199,【バンコク・日本食】プロンポンのラーメン店「MENSHO TOKYO BKK」に行ってきました | 続・Weekender@Bangkok,https://weekenderbangkok.com/mensho-ramen-bangkok,,,,,,,,,
337,,Abiy’s Kitchen,居酒屋,Phra Khanong,普通,"2 Sukhumvit Rd, Khwaeng Phra Khanong Nuea, Khet Watthana, Krung Thep Maha Nakhon 10110",,,,,https://goo.gl/maps/HjZ2JVSVRNn,13.7197818,100.593984,【バンコク・焼き鳥】プラカノンの焼き鳥ダイニング「Abiy’s Kitchen（アビーズキッチン）」 | 続・Weekender@Bangkok,https://weekenderbangkok.com/abiys-kitchen,【炙】　祝オープン　Abiy's Kitchen Japanese Restaurant　at　プラカノン　PD 14 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52158933.html,,,,,,,
338,,Hummus Boutique,珍しいジャンル,Thong Lo,手頃,"999 Sukhumvit Rd, Khwaeng Khlong Tan Nuea, Khet Watthana, Krung Thep Maha Nakhon 10110",,,,,https://goo.gl/maps/tYtinuJRAdU2,13.7244957,100.5762287,【バンコク・中東料理】BTSトンロー駅前のフムス専門店「フムスブティック（Hummus Boutique）」 | 続・Weekender@Bangkok,https://weekenderbangkok.com/hummus-boutique,トンロー駅前の「Hummus Boutique（フムス ブティック）」で美味しい中東料理を食べよう！ | BANGKOK GIRLS NOTE,https://www.bangkok-pukuko.com/entry/hummus-boutique,,,,,,,
339,,宇奈とと,和食,Phrom Phong,手頃,"591/11-12 Sukhumvit Road, Klongton-Nua, Wattana, Bangkok 10110",,,,,https://goo.gl/maps/3FojGWFCMsL2,13.7325083,100.565807,バンコク・プロンポンにオープンした【名代　宇奈とと】はリーズナブルな価格でうなぎが食べられます！ | バンコクに一生住む？,https://bkk-issyou.net/unatoto,,,,,,,,,
340,,内田家（タニヤ）,ラーメン,Silom,手頃,"23/12-13 ซอย ธนิยะ สีลม Khwaeng Suriya Wong, Khet Bang Rak, Krung Thep Maha Nakhon 10500",,,,,https://goo.gl/maps/Fm9P6LQsKkq,13.7325077,100.5504861,バンコクで家系ラーメンを食べるなら【内田家】（タニヤ/ラーメン）がオススメ！ | バンコクに一生住む？,https://bkk-issyou.net/taniyauchidaya,【麺】　横浜家系ラーメン　内田家　(UCHIDAYA)　at　タニヤ通り | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51982578.html,,,,,,,
341,,うま食堂,和食,Phra Khanong,手頃,"1108 25 Sukhumvit Rd, Khwaeng Phra Khanong, Khet Khlong Toei, Krung Thep Maha Nakhon 10110",,,,,https://goo.gl/maps/a5fANRphwv92,13.7144413,100.5899672,まさに日本の大衆食堂！プラカノンにある【うま食堂】へ行ってきた！ | バンコクに一生住む？,https://bkk-issyou.net/uma-syokudou,,,,,,,,,
342,,鉄板串焼き＆お好み焼き　智 (Isetan),和食,Chit Lom,手頃,"Central World Shopping Center 4/1 - 4/2 ถนน พระราม 1 Khwaeng Pathum Wan, Khet Pathum Wan, Krung Thep Maha Nakhon 10330",,,,,https://goo.gl/maps/M3ZPvTPEqJt,13.7477273,100.5376261,バンコク伊勢丹の6Fにある【鉄板串焼き＆お好み焼き　智】は、お得なセットメニューがオススメ！ | バンコクに一生住む？,https://bkk-issyou.net/okonomiyakitomo,【バンコク・お好み焼き】バンコク伊勢丹6F「鉄板串焼とお好み焼き 智」 | 続・Weekender@Bangkok,https://weekenderbangkok.com/entry/2017/08/06/113955,,,,,,,
343,,青りんご（タニヤ）,和食,Silom,手頃,"62 Soi Thaniya Fl.2 Room 205-206 Solom Rd. Suriyawong, Bangrak, Silom, Khet Bang Rak, Krung Thep Maha Nakhon 10500",,,,,https://goo.gl/maps/btkLdEZPZJT2,13.7477267,100.5223051,タニヤプラザにあるカレー屋【青りんご】は、実はコスパが高くオススメ！ | バンコクに一生住む？,https://bkk-issyou.net/aoringo,【バンコク・カレー】タイ人にも愛されるタニヤの人気カレー店！「青りんご」 | 続・Weekender@Bangkok,https://weekenderbangkok.com/entry/2017/05/27/002509,,,,,,,
344,,バーンイサーンムアンヨット,タイ料理,Phrom Phong,手頃,"ซอย สุขุมวิท 31 Sukhumvit Rd, Khlong Toei Nuea, Watthana, Bangkok 10110",,,,,https://goo.gl/maps/x2szCKB8ArS2,13.7368392,100.5646519,バンコク・プロンポンで味わうイサーン料理「バーンイサーンムアンヨット」 | サクのバンコク生活日記,https://www.saku-bangkok.net/entry/2015/07/12/000000,,,,,,,,,
345,,LA DOTTA,イタリアン,Thong Lo,普通,"161/6 Thong Lo 9 Road, North Klongtan, Wattana, Bangkok 10110",,,,,https://goo.gl/maps/ciNxfnxj2GC2,13.731382,100.5788413,青い外観が話題の生パスタ専門店「LA DOTTA（ラ・ドッタ）」@トンローソイ9 | BANGKOK GIRLS NOTE,https://www.bangkok-pukuko.com/entry/ladotta-bangkok,トンローのラ ドッタ （LA DOTTA）はブルーが印象的な生パスタ専門店 | サクのバンコク生活日記,https://www.saku-bangkok.net/entry/2017/06/23/154155,絶品の手打ちパスタ専門店！LA DOTTA(ラ ドッタ)@トンローソイ９ | 子連れで海外生活@タイでマイペンライ,https://kyon-thai.com/archives/18160834.html,,,,,
346,,SUSTAINA,和食,Phrom Phong,手頃,"2/F, 1/40 Sukhumvit Soi 39, 10270",,,,,https://goo.gl/maps/BK3z37BDavT2,13.7303446,100.5680205,野菜不足を感じたら、オーガニックレストラン「SUSTAINA（サスティナ）」へGO！ | BANGKOK GIRLS NOTE,https://www.bangkok-pukuko.com/entry/sustaina-bangkok,【身体が喜ぶオーガニック料理】Sustaina Organic Shop & Restaurant @プロンポン | 子連れで海外生活@タイでマイペンライ,https://kyon-thai.com/archives/7377562.html,【ランチ】オーガニックレストラン サスティナ SUSTAINA at Sukhumvit Soi 39 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51970431.html,,,,,
347,,PEPPINA,イタリアン,Phrom Phong,普通,"27/1 ถนน สุขุมวิท แขวง 33 Khlong Toei Nuea, Khet Watthana, Krung Thep Maha Nakhon 10110",,,,,https://goo.gl/maps/LZVuTDS8sx92,13.737699,100.5653862,バンコク・イタリアンの名店「PEPPINA（ペッピーナ）」のピザが好きすぎる | BANGKOK GIRLS NOTE,https://www.bangkok-pukuko.com/entry/peppina-bangkok,【バンコクイチ美味しいイタリアン】Peppina (ペッピーナ) @プロンポン | 子連れで海外生活@タイでマイペンライ,https://kyon-thai.com/archives/6215293.html,【イタリアン】　Peppina　at　Sukhumvit Soi31 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52038845.html,,,,,
348,,Demi 茶米,中華料理,Thong Lo,手頃,"21/15 Sukhumvit 49, Bangkok ",,,,,https://goo.gl/maps/1Z92JrEhEnn,13.7395063,100.5494487,家庭的で美味しい台湾料理「Demi 茶米（デミ）」@スクンビットソイ49 | BANGKOK GIRLS NOTE,https://www.bangkok-pukuko.com/entry/demi-bangkok,【台湾料理】　　DEMI　Restaurant 茶米　at　Sukhumvit　Soi 49 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52112405.html,,,,,,,
349,,La Dotta La Grassa,イタリアン,Asok,普通,"28 Soi Sukhumvit 19, Khwaeng Khlong Toei Nuea, Khet Watthana, Krung Thep Maha Nakhon 10110",,,,,https://goo.gl/maps/vpTMoWdqvjS2,13.73947,100.5579879,アソークにオープンしたイタリアンの新店La Dotta La Grassa（ラドッタラグラッサ） | 子連れで海外生活@タイでマイペンライ,https://kyon-thai.com/archives/ladottalagrassa.html,,,,,,,,,
350,,サムライダイナー,洋食,Phra Khanong,手頃,"1637, Soi Sukhumvit 69/1, Sukhumvit Road, Phra khanong nua,Wattana",,,,,https://goo.gl/maps/2iQHkups41C2,13.7143384,100.5917447,【和】　昭和30年代の曲が流れる和食レストラン　サムライダイナー　at　プラカノン | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52235398.html,昭和レトロな洋食屋さん【サムライダイナー】＠プラカノン | サクのバンコク生活日記,https://www.saku-bangkok.net/entry/samuraidiner,,,,,,,
351,,とん清（スリウォン）,和食,Silom,手頃,"Thanon Surawong, Khwaeng Suriya Wong, Khet Bang Rak, Krung Thep Maha Nakhon 10500",,,,,https://goo.gl/maps/HccSg5osCQ22,13.7143359,100.5589138,レトロな雰囲気！懐かしい味！スリウォンの【とん清】でハンバーグを食べてきた！ | バンコクに一生住む？,https://bkk-issyou.net/tonsei,【和食】　とん清　at　シーロム　Soi6　(Soi Thantawan) | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51924306.html,,,,,,,
352,,金沢ゴールドカレー（タニヤ）,和食,Silom,手頃,"58/14 Soi Thaniya, Silom Rd., Suriyawong, Khwaeng Suriya Wong, Khet Bang Rak, Krung Thep Maha Nakhon 10500",,,,,https://goo.gl/maps/556cfu2CtQm,13.729335,100.5255773,バンコクで金沢カレーが食べられる【金沢ゴールドカレー】がおすすめ！ | バンコクに一生住む？,https://bkk-issyou.net/goldcurrybangkok,【カ】　日本でも有名な　金沢ゴールドカレー　タニヤ店　at　タニヤ | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51987183.html,,,,,,,
353,,Bella Napoli Pizzeria,イタリアン,Phrom Phong,普通,"3/3 Soi 31 Sukumvit Rd.,Wattana Bangkok　10110",,,,,https://goo.gl/maps/yBRAHJuzxKx,13.7343304,100.56408,ベラナポリ（Bella Napoli）はバンコク・プロンポンにある在住日本人に人気のイタリアン | サクのバンコク生活日記,https://www.saku-bangkok.net/entry/2016/09/11/204415,【イタリアン】　ベラナポリ・ピッツェリア　at　Sukhumvit Soi31 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52061635.html,,,,,,,
